,Dataset,Classifier,Oversampling method,Metric,Mean CV score
736,segment,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9701683501683501
737,segment,GradientBoostingClassifier,RandomOverSampler,specificity score,0.9503030303030303
738,segment,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.7267512938352709
739,segment,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.9535228057636397
740,segment,GradientBoostingClassifier,RandomUnderSampler,precision score,0.8297569081965499
741,segment,GradientBoostingClassifier,RandomUnderSampler,recall score,0.9889035812672177
742,segment,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.9385858585858585
743,segment,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.9688888888888889
744,segment,GradientBoostingClassifier,SMOTE,f1 score,0.8501598973938301
745,segment,GradientBoostingClassifier,SMOTE,geometric mean score,0.9647827551876477
746,segment,GradientBoostingClassifier,SMOTE,precision score,0.9004813707685605
747,segment,GradientBoostingClassifier,SMOTE,recall score,0.9940157636975818
748,segment,GradientBoostingClassifier,SMOTE,roc auc score,0.9715824915824914
749,segment,GradientBoostingClassifier,SMOTE,specificity score,0.9581818181818179
750,segment,GradientBoostingClassifier,SMOTE2,f1 score,0.8370902791256102
751,segment,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9613553612844535
752,segment,GradientBoostingClassifier,SMOTE2,precision score,0.8913499645886668
753,segment,GradientBoostingClassifier,SMOTE2,recall score,0.9932947658402204
754,segment,GradientBoostingClassifier,SMOTE2,roc auc score,0.9688215488215488
755,segment,GradientBoostingClassifier,SMOTE2,specificity score,0.9541414141414142
756,segment,LogisticRegression,KMeansSMOTE,f1 score,0.49564348850169776
757,segment,LogisticRegression,KMeansSMOTE,geometric mean score,0.8646423491484534
758,segment,LogisticRegression,KMeansSMOTE,precision score,0.6293679693023786
759,segment,LogisticRegression,KMeansSMOTE,recall score,0.9327315580042854
760,segment,LogisticRegression,KMeansSMOTE,roc auc score,0.8402020202020201
761,segment,LogisticRegression,KMeansSMOTE,specificity score,0.8951515151515151
762,segment,LogisticRegression,None,f1 score,0.49718744498244943
763,segment,LogisticRegression,None,geometric mean score,0.8810189950779093
764,segment,LogisticRegression,None,precision score,0.6449106343813822
765,segment,LogisticRegression,None,recall score,0.9423881236608511
766,segment,LogisticRegression,None,roc auc score,0.844006734006734
767,segment,LogisticRegression,None,specificity score,0.92020202020202
768,segment,LogisticRegression,RandomOverSampler,f1 score,0.48744299726770735
769,segment,LogisticRegression,RandomOverSampler,geometric mean score,0.8786447019018808
770,segment,LogisticRegression,RandomOverSampler,precision score,0.6372146511615959
771,segment,LogisticRegression,RandomOverSampler,recall score,0.9418711355984083
772,segment,LogisticRegression,RandomOverSampler,roc auc score,0.8374747474747475
773,segment,LogisticRegression,RandomOverSampler,specificity score,0.9224242424242424
774,segment,LogisticRegression,RandomUnderSampler,f1 score,0.465426170000452
775,segment,LogisticRegression,RandomUnderSampler,geometric mean score,0.872703193359653
776,segment,LogisticRegression,RandomUnderSampler,precision score,0.6193321348288898
777,segment,LogisticRegression,RandomUnderSampler,recall score,0.9330508111417203
778,segment,LogisticRegression,RandomUnderSampler,roc auc score,0.8216835016835017
779,segment,LogisticRegression,RandomUnderSampler,specificity score,0.9274747474747476
780,segment,LogisticRegression,SMOTE,f1 score,0.49718744498244943
781,segment,LogisticRegression,SMOTE,geometric mean score,0.8810189950779093
782,segment,LogisticRegression,SMOTE,precision score,0.6449106343813822
783,segment,LogisticRegression,SMOTE,recall score,0.9423881236608511
784,segment,LogisticRegression,SMOTE,roc auc score,0.844006734006734
785,segment,LogisticRegression,SMOTE,specificity score,0.92020202020202
786,segment,LogisticRegression,SMOTE2,f1 score,0.48051837958069415
787,segment,LogisticRegression,SMOTE2,geometric mean score,0.8845075170656311
788,segment,LogisticRegression,SMOTE2,precision score,0.6363052322747317
789,segment,LogisticRegression,SMOTE2,recall score,0.931779920416284
790,segment,LogisticRegression,SMOTE2,roc auc score,0.8288888888888889
791,segment,LogisticRegression,SMOTE2,specificity score,0.9444444444444446
792,vehicle,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9118239995254253
793,vehicle,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.942149813578854
794,vehicle,GradientBoostingClassifier,KMeansSMOTE,precision score,0.9118634360590081
795,vehicle,GradientBoostingClassifier,KMeansSMOTE,recall score,0.9925104850121885
796,vehicle,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9725815867547134
797,vehicle,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.9132619729634655
798,vehicle,GradientBoostingClassifier,None,f1 score,0.8963037914708415
799,vehicle,GradientBoostingClassifier,None,geometric mean score,0.9520578229210516
800,vehicle,GradientBoostingClassifier,None,precision score,0.9162761575034052
801,vehicle,GradientBoostingClassifier,None,recall score,0.9925189443987572
802,vehicle,GradientBoostingClassifier,None,roc auc score,0.966096755670399
803,vehicle,GradientBoostingClassifier,None,specificity score,0.9386903864515804
804,vehicle,GradientBoostingClassifier,RandomOverSampler,f1 score,0.893153904251511
805,vehicle,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9530103300331871
806,vehicle,GradientBoostingClassifier,RandomOverSampler,precision score,0.9161394799693429
807,vehicle,GradientBoostingClassifier,RandomOverSampler,recall score,0.9925166993186393
808,vehicle,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9648588381663319
809,vehicle,GradientBoostingClassifier,RandomOverSampler,specificity score,0.9417106387255642
810,vehicle,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.8066523471378824
811,vehicle,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.9484259090690775
812,vehicle,GradientBoostingClassifier,RandomUnderSampler,precision score,0.8800954309716367
813,vehicle,GradientBoostingClassifier,RandomUnderSampler,recall score,0.9870397254628553
814,vehicle,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.9271518805627331
815,vehicle,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.9705512839841197
816,vehicle,GradientBoostingClassifier,SMOTE,f1 score,0.8963037914708415
817,vehicle,GradientBoostingClassifier,SMOTE,geometric mean score,0.9520578229210516
818,vehicle,GradientBoostingClassifier,SMOTE,precision score,0.9162761575034052
819,vehicle,GradientBoostingClassifier,SMOTE,recall score,0.9925189443987572
820,vehicle,GradientBoostingClassifier,SMOTE,roc auc score,0.966096755670399
821,vehicle,GradientBoostingClassifier,SMOTE,specificity score,0.9386903864515804
822,vehicle,GradientBoostingClassifier,SMOTE2,f1 score,0.9017109325154268
823,vehicle,GradientBoostingClassifier,SMOTE2,geometric mean score,0.953926110960865
824,vehicle,GradientBoostingClassifier,SMOTE2,precision score,0.9200290289996906
825,vehicle,GradientBoostingClassifier,SMOTE2,recall score,0.9933918687087274
826,vehicle,GradientBoostingClassifier,SMOTE2,roc auc score,0.968057230356972
827,vehicle,GradientBoostingClassifier,SMOTE2,specificity score,0.9403638373787628
828,vehicle,LogisticRegression,KMeansSMOTE,f1 score,0.9364915101557733
829,vehicle,LogisticRegression,KMeansSMOTE,geometric mean score,0.9609514448910164
830,vehicle,LogisticRegression,KMeansSMOTE,precision score,0.9389357573574791
831,vehicle,LogisticRegression,KMeansSMOTE,recall score,0.9938332395349312
832,vehicle,LogisticRegression,KMeansSMOTE,roc auc score,0.9798014164034837
833,vehicle,LogisticRegression,KMeansSMOTE,specificity score,0.9427358158701442
834,vehicle,LogisticRegression,None,f1 score,0.9185777082619443
835,vehicle,LogisticRegression,None,geometric mean score,0.9625062157959292
836,vehicle,LogisticRegression,None,precision score,0.9343526887884993
837,vehicle,LogisticRegression,None,recall score,0.9935848008108475
838,vehicle,LogisticRegression,None,roc auc score,0.9736161355153603
839,vehicle,LogisticRegression,None,specificity score,0.9517664204231371
840,vehicle,LogisticRegression,RandomOverSampler,f1 score,0.9051819898506188
841,vehicle,LogisticRegression,RandomOverSampler,geometric mean score,0.9625190961316398
842,vehicle,LogisticRegression,RandomOverSampler,precision score,0.9296222200790119
843,vehicle,LogisticRegression,RandomOverSampler,recall score,0.9934575220713008
844,vehicle,LogisticRegression,RandomOverSampler,roc auc score,0.9685687625610107
845,vehicle,LogisticRegression,RandomOverSampler,specificity score,0.9567767224483643
846,vehicle,LogisticRegression,RandomUnderSampler,f1 score,0.880796614117557
847,vehicle,LogisticRegression,RandomUnderSampler,geometric mean score,0.9618620610538283
848,vehicle,LogisticRegression,RandomUnderSampler,precision score,0.9201608724057929
849,vehicle,LogisticRegression,RandomUnderSampler,recall score,0.9919076906855071
850,vehicle,LogisticRegression,RandomUnderSampler,roc auc score,0.9588836252272945
851,vehicle,LogisticRegression,RandomUnderSampler,specificity score,0.965169103975074
852,vehicle,LogisticRegression,SMOTE,f1 score,0.9185777082619443
853,vehicle,LogisticRegression,SMOTE,geometric mean score,0.9625062157959292
854,vehicle,LogisticRegression,SMOTE,precision score,0.9343526887884993
855,vehicle,LogisticRegression,SMOTE,recall score,0.9935848008108475
856,vehicle,LogisticRegression,SMOTE,roc auc score,0.9736161355153603
857,vehicle,LogisticRegression,SMOTE,specificity score,0.9517664204231371
858,vehicle,LogisticRegression,SMOTE2,f1 score,0.9161315464264235
859,vehicle,LogisticRegression,SMOTE2,geometric mean score,0.9629020343628495
860,vehicle,LogisticRegression,SMOTE2,precision score,0.9339028364527359
861,vehicle,LogisticRegression,SMOTE2,recall score,0.993365041370203
862,vehicle,LogisticRegression,SMOTE2,roc auc score,0.972688774045363
863,vehicle,LogisticRegression,SMOTE2,specificity score,0.9534398713503194
864,wine,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9203549974806012
865,wine,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9188672893122042
866,wine,GradientBoostingClassifier,KMeansSMOTE,precision score,0.9050660205643097
867,wine,GradientBoostingClassifier,KMeansSMOTE,recall score,0.9792773272755156
868,wine,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9446208112874781
869,wine,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.8964170692431562
870,wine,GradientBoostingClassifier,None,f1 score,0.9105754945445103
871,wine,GradientBoostingClassifier,None,geometric mean score,0.920434125169261
872,wine,GradientBoostingClassifier,None,precision score,0.9058729066711538
873,wine,GradientBoostingClassifier,None,recall score,0.9789047203690924
874,wine,GradientBoostingClassifier,None,roc auc score,0.9371604938271606
875,wine,GradientBoostingClassifier,None,specificity score,0.9059983896940421
876,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9103825313080686
877,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9179353454359138
878,wine,GradientBoostingClassifier,RandomOverSampler,precision score,0.9031254708504264
879,wine,GradientBoostingClassifier,RandomOverSampler,recall score,0.9784886288116965
880,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9371252204585538
881,wine,GradientBoostingClassifier,RandomOverSampler,specificity score,0.9013285024154588
882,wine,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.881018645778345
883,wine,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.9081238724279681
884,wine,GradientBoostingClassifier,RandomUnderSampler,precision score,0.8897183965599874
885,wine,GradientBoostingClassifier,RandomUnderSampler,recall score,0.9730552839761778
886,wine,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.914620811287478
887,wine,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.9041062801932367
888,wine,GradientBoostingClassifier,SMOTE,f1 score,0.9105754945445103
889,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.920434125169261
890,wine,GradientBoostingClassifier,SMOTE,precision score,0.9058729066711538
891,wine,GradientBoostingClassifier,SMOTE,recall score,0.9789047203690924
892,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.9371604938271606
893,wine,GradientBoostingClassifier,SMOTE,specificity score,0.9059983896940421
894,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.9228833409883674
895,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9216705145645935
896,wine,GradientBoostingClassifier,SMOTE2,precision score,0.9084847109897949
897,wine,GradientBoostingClassifier,SMOTE2,recall score,0.9771769643176647
898,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.9465784832451499
899,wine,GradientBoostingClassifier,SMOTE2,specificity score,0.8995974235104671
900,wine,LogisticRegression,KMeansSMOTE,f1 score,0.9265437593360298
901,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.9338574534477491
902,wine,LogisticRegression,KMeansSMOTE,precision score,0.921344979777243
903,wine,LogisticRegression,KMeansSMOTE,recall score,0.9900371584489942
904,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.9489770723104056
905,wine,LogisticRegression,KMeansSMOTE,specificity score,0.921135265700483
906,wine,LogisticRegression,None,f1 score,0.9227921502365948
907,wine,LogisticRegression,None,geometric mean score,0.9377950244570296
908,wine,LogisticRegression,None,precision score,0.9251869728460983
909,wine,LogisticRegression,None,recall score,0.9901952495974236
910,wine,LogisticRegression,None,roc auc score,0.9458730158730158
911,wine,LogisticRegression,None,specificity score,0.9313607085346216
912,wine,LogisticRegression,RandomOverSampler,f1 score,0.9211798657689837
913,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.9379761862917267
914,wine,LogisticRegression,RandomOverSampler,precision score,0.9250473366182717
915,wine,LogisticRegression,RandomOverSampler,recall score,0.9896607813817959
916,wine,LogisticRegression,RandomOverSampler,roc auc score,0.9452557319223985
917,wine,LogisticRegression,RandomOverSampler,specificity score,0.9322866344605476
918,wine,LogisticRegression,RandomUnderSampler,f1 score,0.9157925030775272
919,wine,LogisticRegression,RandomUnderSampler,geometric mean score,0.9418194850624227
920,wine,LogisticRegression,RandomUnderSampler,precision score,0.9285161547201054
921,wine,LogisticRegression,RandomUnderSampler,recall score,0.9894173184571734
922,wine,LogisticRegression,RandomUnderSampler,roc auc score,0.9402469135802469
923,wine,LogisticRegression,RandomUnderSampler,specificity score,0.9445652173913045
924,wine,LogisticRegression,SMOTE,f1 score,0.9227921502365948
925,wine,LogisticRegression,SMOTE,geometric mean score,0.9377950244570296
926,wine,LogisticRegression,SMOTE,precision score,0.9251869728460983
927,wine,LogisticRegression,SMOTE,recall score,0.9901952495974236
928,wine,LogisticRegression,SMOTE,roc auc score,0.9458730158730158
929,wine,LogisticRegression,SMOTE,specificity score,0.9313607085346216
930,wine,LogisticRegression,SMOTE2,f1 score,0.9186060995722831
931,wine,LogisticRegression,SMOTE2,geometric mean score,0.9425887214855279
932,wine,LogisticRegression,SMOTE2,precision score,0.9296154107121257
933,wine,LogisticRegression,SMOTE2,recall score,0.9903684213889526
934,wine,LogisticRegression,SMOTE2,roc auc score,0.9427160493827159
935,wine,LogisticRegression,SMOTE2,specificity score,0.9435990338164253
